IPN,Datasheets,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Foorprint Ref 2,Footprint Path 2,Foorprint Ref 3,Footprint Path 3,Series,Part Status,Value,Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max)
RES-YAG-060300251,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-27.4KHRCT-ND,RC0603FR-0727K4L,Yageo,RES SMD 27.4K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,27.4k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300252,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-8.25KHRCT-ND,RC0603FR-078K25L,Yageo,RES SMD 8.25K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,8.25k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300253,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-249KHRCT-ND,RC0603FR-07249KL,Yageo,RES SMD 249K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,249k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300254,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-25.5KHRCT-ND,RC0603FR-0725K5L,Yageo,RES SMD 25.5K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,25.5k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300255,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-6.81KHRCT-ND,RC0603FR-076K81L,Yageo,RES SMD 6.81K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,6.81k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300256,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-8.45KHRCT-ND,RC0603FR-078K45L,Yageo,RES SMD 8.45K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,8.45k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300257,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,YAG3328CT-ND,RC0603FR-071M8L,Yageo,RES SMD 1.8M OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,1.8M,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300258,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-51.1KHRCT-ND,RC0603FR-0751K1L,Yageo,RES SMD 51.1K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,51.1k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300259,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-16.5KHRCT-ND,RC0603FR-0716K5L,Yageo,RES SMD 16.5K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,16.5k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300260,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-475KHRCT-ND,RC0603FR-07475KL,Yageo,RES SMD 475K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,475k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300261,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-6.49KHRCT-ND,RC0603FR-076K49L,Yageo,RES SMD 6.49K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,6.49k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300262,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.30KHRCT-ND,RC0603FR-074K3L,Yageo,RES SMD 4.3K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.3k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300263,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-62.0KHRCT-ND,RC0603FR-0762KL,Yageo,RES SMD 62K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,62k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300264,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.92KHRCT-ND,RC0603FR-073K92L,Yageo,RES SMD 3.92K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.92k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300265,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-1.20MHRCT-ND,RC0603FR-071M2L,Yageo,RES SMD 1.2M OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,1.2M,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300266,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-16.9KHRCT-ND,RC0603FR-0716K9L,Yageo,RES SMD 16.9K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,16.9k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300267,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-332KHRCT-ND,RC0603FR-07332KL,Yageo,RES SMD 332K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,332k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300268,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-9.09KHRCT-ND,RC0603FR-079K09L,Yageo,RES SMD 9.09K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,9.09k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300269,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-68.1KHRCT-ND,RC0603FR-0768K1L,Yageo,RES SMD 68.1K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,68.1k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300270,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-7.15KHRCT-ND,RC0603FR-077K15L,Yageo,RES SMD 7.15K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,7.15k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300271,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.02KHRCT-ND,RC0603FR-074K02L,Yageo,RES SMD 4.02K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.02k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300272,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-5.36KHRCT-ND,RC0603FR-075K36L,Yageo,RES SMD 5.36K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,5.36k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300273,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-84.5HRCT-ND,RC0603FR-0784R5L,Yageo,RES SMD 84.5 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,84.5R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300274,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-14.7KHRCT-ND,RC0603FR-0714K7L,Yageo,RES SMD 14.7K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,14.7k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300275,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-48.7KHRCT-ND,RC0603FR-0748K7L,Yageo,RES SMD 48.7K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,48.7k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300276,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-13.3KHRCT-ND,RC0603FR-0713K3L,Yageo,RES SMD 13.3K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,13.3k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300277,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-8.87KHRCT-ND,RC0603FR-078K87L,Yageo,RES SMD 8.87K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,8.87k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300278,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-140KHRCT-ND,RC0603FR-07140KL,Yageo,RES SMD 140K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,140k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300279,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-442HRCT-ND,RC0603FR-07442RL,Yageo,RES SMD 442 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,442R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300280,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-12.7KHRCT-ND,RC0603FR-0712K7L,Yageo,RES SMD 12.7K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,12.7k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300281,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.60KHRCT-ND,RC0603FR-073K6L,Yageo,RES SMD 3.6K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.6k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300282,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-24.0HRCT-ND,RC0603FR-0724RL,Yageo,RES SMD 24 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,24R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300283,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-392HRCT-ND,RC0603FR-07392RL,Yageo,RES SMD 392 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,392R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300284,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-11.3KHRCT-ND,RC0603FR-0711K3L,Yageo,RES SMD 11.3K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,11.3k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300285,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-16.2KHRCT-ND,RC0603FR-0716K2L,Yageo,RES SMD 16.2K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,16.2k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300286,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-73.2KHRCT-ND,RC0603FR-0773K2L,Yageo,RES SMD 73.2K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,73.2k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300287,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-1.50MHRCT-ND,RC0603FR-071M5L,Yageo,RES SMD 1.5M OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,1.5M,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300288,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-14.0KHRCT-ND,RC0603FR-0714KL,Yageo,RES SMD 14K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,14k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300289,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-36.5KHRCT-ND,RC0603FR-0736K5L,Yageo,RES SMD 36.5K OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,36.5k,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
